productId,productName,brandId,subcategoryId,sku,srp
78BE434A-B5D0-4589-B3AE-03F54AF75413,Faux Products Mint Mouthwash,0D7A1DE1-5B77-4BE8-A884-10AA36301EA6,E317D085-3C7C-4D09-9429-26D2D3B1D461,62304572463,2.4
3FDB9742-06FD-49BA-B1FC-041C0EBAB27C,Hermanos Onions,FAAB8B39-61BE-43F5-987D-BA129F90B315,77B1E0D0-44C3-4B31-AC92-99CA064634D9,63340892195,3.27
599F2E1D-B8FF-4C86-ABEC-04455618F34F,Horatio Chocolate Chip Cookies,6CCC4361-D5AD-4FF1-B3EB-637BF4193421,1DFD4EA0-FAC9-4895-979B-CF863F6AA83F,90476403832,2.76
E9ECA37E-F8F4-4C5A-8875-044AA2E55920,Bird Call Childrens Aspirin,7CB14561-0A28-46EA-AE4F-09C3A2A70FD1,402EA2C6-264A-48EE-8045-C054352DED18,36503105759,2.87
DAF3F048-E485-44CB-8A2C-0488B6F7306C,Cormorant Plastic Forks,D013669D-1D78-45D5-8FCD-AD2F097409DA,4D91A804-F376-46D1-89CD-91914DF9FAAB,75414523482,2.98
76867DF4-7E1A-481C-845E-049AA6AF7465,Tell Tale Summer Squash,71375A65-E735-4A21-B529-FE77B0FA61D7,77B1E0D0-44C3-4B31-AC92-99CA064634D9,28895309567,0.73
7CEF0CC7-4A74-474E-B100-049FE5EE41F3,Bird Call Multi-Symptom Cold Remedy,7CB14561-0A28-46EA-AE4F-09C3A2A70FD1,B4A96CEF-B109-46D2-AC55-A689D810CA3E,91281602978,2.89
7D2BF098-BE0E-4282-AC00-04EF42115E2E,Hermanos Honey Dew,FAAB8B39-61BE-43F5-987D-BA129F90B315,3B08908B-4A6C-47AD-B36B-40419C343618,77696750760,2.9
80548ABF-E594-4F4D-A9A6-051BCB2C82FB,Tell Tale Broccoli,71375A65-E735-4A21-B529-FE77B0FA61D7,77B1E0D0-44C3-4B31-AC92-99CA064634D9,40281608700,1.81
668DDCA9-039B-4F88-8B8C-052F22362D1C,Sunset Large Sponge,45754948-2A4E-4AAB-86EC-C5D95B5B61F2,654997FE-EBB1-40B6-BE69-32750F767B68,73550452589,1.9
65842A53-845C-4A36-9BE0-05E061D7A4C4,Denny Room Freshener,A3CE9111-0900-4771-9C8C-59C27C513D1C,7E9F43A6-119F-4C4D-A974-804D5C9006CE,69194105267,1.96
4EAA5524-A037-4276-8732-05EA64B6FF06,Faux Products Extra Moisture Shampoo,0D7A1DE1-5B77-4BE8-A884-10AA36301EA6,01737987-EA08-4642-8B1F-461685D19149,35068821310,2.28
BDBF2D6E-1711-433E-ACAD-062A83CF5ABE,Hermanos Garlic,FAAB8B39-61BE-43F5-987D-BA129F90B315,77B1E0D0-44C3-4B31-AC92-99CA064634D9,12112480998,2.63
9BE51113-7B86-405E-87A5-070A42BE22B5,Ebony Party Nuts,7370940C-1BD1-4031-A4E9-2C08ED81CB8B,54E8E6C3-1495-402F-981C-D12D6BB34C55,84476624131,1.18
88A00607-6106-4F1C-9C6B-073A2AEB85F7,Cormorant Paper Cups,D013669D-1D78-45D5-8FCD-AD2F097409DA,732B9338-2E72-4C8D-9771-F4CE4CC7B4CF,63002966046,3.7
3D7A8B21-35AD-443F-BCED-0756A62BCC49,Better Turkey Noodle Soup,7AEC34DB-5902-4962-B97C-FAE4BE548248,8E23E09D-BD90-47A1-8A26-B94881ACC052,17979437708,0.75
F4EAB94B-D28E-4705-A396-077E53FE5259,Sunset Silver Cleaner,45754948-2A4E-4AAB-86EC-C5D95B5B61F2,0B0FB409-CD27-40DE-B055-FCFC02ACB2BA,52765478491,0.63
64D14DD0-1CC1-49AE-9305-07853C2925FE,Atomic Tasty Candy Bar,6D93FF88-6E5D-4396-A0A4-4FCB1612D741,B15C077C-A83B-4C0A-901B-9630415B47EB,10031033158,0.66
AC395A39-56B2-4EFC-B20A-07C60C6F4EE7,Washington Orange Juice,9D112C5A-9CB9-41C4-856C-9531CA06765B,1F223915-0885-4EDE-B54C-8F2C29FA6F47,89770532250,2.59
594C8B5B-37B3-4106-907C-07D177121CDF,Tri-State Peaches,E0CA5B1B-1356-4F04-BF43-D34F00B0B6F1,3B08908B-4A6C-47AD-B36B-40419C343618,64901562333,2.56
945798A2-3D8A-48BA-ADB1-07D32B2EEA3E,Lake Beef Bologna,D09A0E83-CDC6-4DEC-B94D-B4AA70EEF853,122B6D07-A08D-48B4-B796-6E5F61D3BCC5,30616729855,0.64
29339869-F349-4739-A94F-08052F704F3F,Jardon Thai Rice,5D3C6202-4656-4EAC-8C4B-93E44F927B21,DD063C4D-CE6C-408B-8EC7-2828E1D1991B,78765332102,1.9
A075C839-E9E8-489D-B2AD-08188BB287C7,Tri-State Garlic,E0CA5B1B-1356-4F04-BF43-D34F00B0B6F1,77B1E0D0-44C3-4B31-AC92-99CA064634D9,49248855710,0.74
CF99B18A-43CD-4667-8645-086A02B3B885,Carlson Head Cheese,A830FC98-EB0D-4B58-A80E-BBC5A6828A1B,48ECD013-002C-4D87-8D61-26C6CDCAC321,98582704663,3.97
698B95B0-9BD5-47C6-B55B-0873925B0AA3,Steady Dishwasher Detergent,F9EDBE03-2088-46E8-AE6D-55B48FB2950C,0666D32C-31D7-4E14-80BF-B0913661AD0D,84394162297,1.93
AF7F9487-FEBA-4026-8D81-08A9D63DC61E,Hermanos Shitake Mushrooms,FAAB8B39-61BE-43F5-987D-BA129F90B315,77B1E0D0-44C3-4B31-AC92-99CA064634D9,59495612978,2.4
96B1EECE-B86B-4AA7-9E0F-08DBD293CE6C,Denny Economy Toilet Brush,A3CE9111-0900-4771-9C8C-59C27C513D1C,328BCE92-80BD-4FE8-A387-9895355BCA02,31469436287,2.13
E94E14ED-B4BE-4ECB-BDCD-08F858F13B0D,BBB Best Decaf Coffee,A418BB87-4A55-445F-8CBC-D05FE8E5F5F3,0CC9257F-1F04-4C56-96C8-EB1F8B58D539,20401783585,2.57
C622A08F-60D2-4F73-B009-092C1EFBA629,Symphony Rosy Sunglasses,953F64C5-76BC-42AF-838F-735FF3C11312,931D52DD-8CBE-4C26-97BD-F64B309CCBBF,73660991787,1.6
696AE50D-4771-4453-83EE-093431E519E4,Quick Extra Lean Hamburger,DA77557C-C6D6-4133-BFFF-2367C87F1D34,4D4A398C-F76A-4E2E-9549-2F7F12D1D637,74355801939,2.61
61EF7F66-EFA5-495F-AAA8-094B95A2F4BE,Great Wheat Bread,9D145769-1DEC-4E8E-9E04-9881B8BEF2C8,FD0672F2-B595-47C1-BD3B-30794B50B9AF,95504987835,0.93
54658579-5AA3-40AD-A167-09511C15DC57,Horatio Dried Dates,6CCC4361-D5AD-4FF1-B3EB-637BF4193421,C22F949A-50D2-4196-8F34-1D644E97DFDA,62272461056,1.68
7F730967-CE46-4B9A-B99B-097DDB04F263,Steady Mint Mouthwash,F9EDBE03-2088-46E8-AE6D-55B48FB2950C,E317D085-3C7C-4D09-9429-26D2D3B1D461,76703603863,2.24
00AAF825-7934-44DD-B28F-0982390F8DCE,Horatio Sesame Crackers,6CCC4361-D5AD-4FF1-B3EB-637BF4193421,C8FED9AF-0E5C-4FCC-AC5B-133E7C65E5E9,96515912413,2.63
D280DF97-E11D-4547-9B8F-09CA1385969D,Bravo Chicken Noodle Soup,B7CD069F-8657-47C2-996D-18C718EE7D1D,8E23E09D-BD90-47A1-8A26-B94881ACC052,82790169119,2.74
9C0B3AAE-C038-497B-BD33-09D85BDEBA8D,Better Beef Soup,7AEC34DB-5902-4962-B97C-FAE4BE548248,8E23E09D-BD90-47A1-8A26-B94881ACC052,23747356534,0.57
1242D977-7142-47A1-81B5-09EBDC59A121,Moms Beef Bologna,6A907259-9E0F-4EC0-913D-D7CD05806381,122B6D07-A08D-48B4-B796-6E5F61D3BCC5,64974904656,2.27
FDB66605-A37D-4220-9469-0A0B3B49B76C,Blue Label Rice Soup,F488CBA4-54A6-4D84-AB38-1EED2D7813A2,8E23E09D-BD90-47A1-8A26-B94881ACC052,32317668795,1.59
E15A3FA3-BEB8-46F0-BDF3-0A1919265FC5,Red Wing Silver Cleaner,8B5D1FCA-7B76-48DD-8312-A8C2085ADE88,0B0FB409-CD27-40DE-B055-FCFC02ACB2BA,87961875796,1.29
39349F94-D3CE-4E88-BD3B-0A226B8A295A,Nationeel Cheese Crackers,DA5E0D77-0593-4914-A7F4-922AE5A57696,C8FED9AF-0E5C-4FCC-AC5B-133E7C65E5E9,15580394864,1.33
6636E613-9446-4CDE-BB55-0AA28A00539F,Fort West Fondue Mix,A59779E9-F610-48B2-A7F6-0B13EDEDC148,3C18DCD1-ED4C-497C-81E2-AD0117C5D777,55115072131,1.5
E7756295-96A6-46AB-90AA-0AD70C2A6D65,High Top Green Pepper,A3AECC2D-7850-433F-A784-D1A883BB9BA9,77B1E0D0-44C3-4B31-AC92-99CA064634D9,83242968916,2.75
99C405CD-EBAA-42DC-B976-0B4610A018BD,Ebony Squash,7370940C-1BD1-4031-A4E9-2C08ED81CB8B,77B1E0D0-44C3-4B31-AC92-99CA064634D9,21633647084,1.73
7A15BD3C-6286-4399-9916-0B5011840FB1,Big Time Orange Popsicles,4DE5CFAE-1518-4FEE-A9F2-78AEFED21AA9,3B889DE1-203F-4B30-861F-EE215F9313FA,76317880749,3.13
06366657-3316-4E32-B1E5-0B50DB868E86,Pleasant Fancy Canned Oysters,B93A92B9-55A1-4494-A716-44B3B474F5BD,082CFD10-531F-44F0-9DC0-903387D5A6E2,81266556382,2.43
27FFFBE8-7B6C-497D-A563-0B5AF9CBB1FC,Footnote Seasoned Hamburger,CD11F67E-BCF6-4221-B035-DA763CC405B8,4D4A398C-F76A-4E2E-9549-2F7F12D1D637,54204387068,1.49
ED3C3207-C87C-4E76-8BD8-0B78E3507DE0,Best Choice BBQ Potato Chips,5ECCC2BE-5D38-4200-A2ED-9F585AEC203D,E4401E63-A59A-48D5-BCAA-6130F7C807DF,82217710614,3.44
04FAC4B6-59B9-4BF2-A0B7-0B79F0B85565,Just Right Fancy Canned Anchovies,E562A2F1-1D38-458B-9F0A-2B453435265D,A1E6ACA3-A454-4685-B560-3C530A20D356,53287286162,2.85
1EFD0A4A-F10B-419C-8986-0BB251A05E9D,Pleasant Turkey Noodle Soup,B93A92B9-55A1-4494-A716-44B3B474F5BD,8E23E09D-BD90-47A1-8A26-B94881ACC052,33712224364,1.17
8D244CBB-7AEB-415B-9B76-0BE102ADF85D,Red Wing AA-Size Batteries,8B5D1FCA-7B76-48DD-8312-A8C2085ADE88,D11ACEA2-B16C-4BE1-95FD-EE1375276291,27677189707,2.26
C66422B8-CDE1-4459-B130-0C2E6B8103D5,Best Choice Low Fat Chips,5ECCC2BE-5D38-4200-A2ED-9F585AEC203D,E4401E63-A59A-48D5-BCAA-6130F7C807DF,33492465615,0.86
B4F45111-A390-45C9-9482-0C492A2D6815,Moms Potato Salad,6A907259-9E0F-4EC0-913D-D7CD05806381,62C02B15-CCA7-4985-AFDF-B32B5C2DF621,36818168759,2.23
7980ECEF-7889-4C85-A815-0CB4DBC754C4,Cutting Edge Sliced Ham,98F3415C-3282-451A-AC40-B056E01047C2,C8D165D8-5844-4480-8CBE-331FBBD020FF,75176396965,0.72
2A22CEA0-4B1A-408D-971A-0CF321DA95CD,National Large Brown Eggs,A1966968-C519-4631-B3A1-9191120F0E88,24FE483E-F204-449F-8E61-15672E40CAF7,36369252800,1.17
4026DDF7-BD45-46F7-B84C-0D3371B8F583,Best Choice Grape Fruit Roll,5ECCC2BE-5D38-4200-A2ED-9F585AEC203D,C22F949A-50D2-4196-8F34-1D644E97DFDA,93413090109,1.78
ABA733D3-6677-4435-9DC8-0D50C101072B,Discover Spaghetti,C527B7ED-3720-46C4-A45F-CE45239835B2,971CA757-FC05-4D0F-B3CE-A421682F221A,31347234845,2.61
1C6F9CCE-AD89-4A1E-9933-0DA625BAF7C8,Golden Frozen Peas,4C07852B-4973-4C00-854B-753E4BD724E1,AE9AC051-F066-4DCD-9042-109867993BB3,63691950440,2.19
FAC06537-7579-49FF-A1E0-0DC0E7251885,Atomic Mints,6D93FF88-6E5D-4396-A0A4-4FCB1612D741,252025DE-FE71-44C1-9D79-AF24D7D5D0D2,57732961773,2.16
42266BA7-B3D9-4146-BC8B-0DC95534BB14,Ebony Mandarin Oranges,7370940C-1BD1-4031-A4E9-2C08ED81CB8B,3B08908B-4A6C-47AD-B36B-40419C343618,41962087750,1.83
FB9D5D5F-FF53-42BC-916A-0E03A19D5D4C,Landslide Apple Jelly,F388BDA3-7C99-479C-B620-927839867779,371D04FB-67FF-4D0A-AEE2-EB76D1816ECA,23613503575,3.78
1870F685-DB2C-4C4C-9C03-0E0DBC53ADB4,Big Time Frozen Carrots,4DE5CFAE-1518-4FEE-A9F2-78AEFED21AA9,AE9AC051-F066-4DCD-9042-109867993BB3,18127034306,1.64
B962B460-EE77-4294-9108-0E1B07690B9C,Tri-State Oranges,E0CA5B1B-1356-4F04-BF43-D34F00B0B6F1,3B08908B-4A6C-47AD-B36B-40419C343618,93695891499,3.19
A95C32AA-9067-4BFE-87C8-0E2453BE1D84,Top Measure White Zinfandel Wine,1D082033-B22F-422E-93F9-65E7BDC4BBA4,B829C40E-2701-4B57-B39B-728E7481C24E,19118239283,0.7
FB7BA0E6-02C7-4338-84E2-0E2E0BDA30B0,Imagine Frozen Pancakes,74AD4ACB-C129-4D20-B839-6B2B53668836,8535E3EE-EB3F-4619-82C4-AE37B8D358FA,51126670241,1.87
6D2F2B7B-FBD8-428F-93F2-0E451E7599E1,Fantastic Cranberry Muffins,B5575921-D002-4E66-81B0-1A5E6ABA350F,00A2ACBF-ABB4-4D73-8C09-67A4C9556C76,16385304331,2.33
68E099B7-BE5E-4244-9CEF-0E8863B80906,Hilltop Childrens Cold Remedy,2939CBAF-029D-4427-9F7B-D568A22C8A16,B4A96CEF-B109-46D2-AC55-A689D810CA3E,43904007077,0.73
BE825A36-7808-499B-A697-0ED96278F039,Tell Tale Beets,71375A65-E735-4A21-B529-FE77B0FA61D7,77B1E0D0-44C3-4B31-AC92-99CA064634D9,11591553092,2.6
6B156027-C443-4CE5-A2BE-0EE00DE11614,Walrus Light Beer,62F4AAE2-CD68-4F71-AC94-AE5B78A0EC7D,DF1B6E11-4308-4F48-87F3-F95FDA080454,70461373925,2.59
DBFAB974-FF05-4F04-AEAB-0EF361699BDB,Sunset Copper Cleaner,45754948-2A4E-4AAB-86EC-C5D95B5B61F2,0B0FB409-CD27-40DE-B055-FCFC02ACB2BA,63254396319,0.89
6EBD4F3B-646B-45D8-8F00-0F1DBF08F3C9,Golden Turkey TV Dinner,4C07852B-4973-4C00-854B-753E4BD724E1,5CC88C76-E0AC-464C-A662-24552962308E,10314574837,2.11
1760747F-6A73-43D1-87BF-0F346F65B5F1,Hilltop Tartar Control Toothpaste,2939CBAF-029D-4427-9F7B-D568A22C8A16,7AE6803B-CB35-4771-B893-B02A43737E48,49262599349,2.66
99EA5251-7C75-41F7-8914-0F63BB9E7A83,CDR Apple Jelly,946B9E6E-CBCC-4BE2-8E67-271D74619F8A,371D04FB-67FF-4D0A-AEE2-EB76D1816ECA,15396953225,2.7
C42B22F3-7AFD-4050-87A2-0F6AB7B24BD5,Best Choice Fudge Brownies,5ECCC2BE-5D38-4200-A2ED-9F585AEC203D,1DFD4EA0-FAC9-4895-979B-CF863F6AA83F,33276000618,1.73
5EAB2E55-3603-4E0A-9D42-0FB47B914C61,American Roasted Chicken,CB68C1D1-6C0D-497F-AAA3-1CC265CA8E78,CD63DB0C-FFE6-4167-93FD-AB68AEEB474F,81011092066,2.97
F5BE6348-7DD3-40DE-AF8A-103049CFF580,Top Measure Merlot Wine,1D082033-B22F-422E-93F9-65E7BDC4BBA4,B829C40E-2701-4B57-B39B-728E7481C24E,67229494452,0.81
085513DB-BF82-4BE9-A939-1051BB8682C9,Faux Products Childrens Cold Remedy,0D7A1DE1-5B77-4BE8-A884-10AA36301EA6,B4A96CEF-B109-46D2-AC55-A689D810CA3E,94625384211,1.55
E10577F2-3E7B-45DC-BC35-108610F8ABAF,Gulf Coast Bubble Gum,317B9882-E2F3-4CB4-A7B6-B3A9308D1C90,2AD45F8F-77C1-4D91-A064-3C04C49C38FB,13452652096,3.43
4720A855-1C7B-4B1E-9941-10B5CDCABE3B,Club Low Fat Cottage Cheese,5EE8881B-A90A-4EB9-A402-17B63F45C4ED,4BD78B93-EE08-4DAA-A601-71A2DC2FE79E,18711594939,1.67
4D9EA34A-F7AB-4E6B-B611-10C7EBEAD6B3,Best Choice Apple Fruit Roll,5ECCC2BE-5D38-4200-A2ED-9F585AEC203D,C22F949A-50D2-4196-8F34-1D644E97DFDA,47633801102,2.7
E0DDC1F0-2B19-42C6-8A50-111E0FA77753,Big Time Frozen Sausage Pizza,4DE5CFAE-1518-4FEE-A9F2-78AEFED21AA9,D1F42FD7-CB5C-43D3-94AE-0C59559FD3DB,68627322316,0.8
7DFA5704-01E3-4D16-9168-113A2A65FDB2,Pleasant Large Canned Shrimp,B93A92B9-55A1-4494-A716-44B3B474F5BD,871238CD-7CD6-403C-A43E-C15D0AF377DA,48581683039,2.77
73897F2D-55AF-4DBF-B116-114010AE6262,Curlew Lox,B56ADC8E-8A1B-43FF-ADD9-BB3257C57241,02C628ED-3E50-4B36-AC2F-1395EC8BAC37,15625659823,1.62
4180FAA7-D782-4966-8A3D-11626C4C757D,Better Regular Ramen Soup,7AEC34DB-5902-4962-B97C-FAE4BE548248,8E23E09D-BD90-47A1-8A26-B94881ACC052,78775781989,3.74
B42FDAEB-3E79-42DA-A449-11A7434679C6,Cutting Edge Sliced Turkey,98F3415C-3282-451A-AC40-B056E01047C2,C8D165D8-5844-4480-8CBE-331FBBD020FF,83175892233,3.52
7D4CCDBE-ADFF-4AA4-9CA4-11AF6DB0BA94,Tri-State Canned Peanuts,E0CA5B1B-1356-4F04-BF43-D34F00B0B6F1,54E8E6C3-1495-402F-981C-D12D6BB34C55,79042897820,0.85
C4422D40-8EE5-4F3A-BE26-11F3B88A8C75,Tell Tale Honey Dew,71375A65-E735-4A21-B529-FE77B0FA61D7,3B08908B-4A6C-47AD-B36B-40419C343618,81339898705,2.8
C4272FCD-A41E-41F2-937B-120AF49AD2B6,Fort West Grape Fruit Roll,A59779E9-F610-48B2-A7F6-0B13EDEDC148,C22F949A-50D2-4196-8F34-1D644E97DFDA,41609387993,2.47
FC3182E0-1373-4B6A-BE71-1224892C089E,Red Spade Potato Salad,B40FF513-A7B2-458D-B4A7-D0D40641A247,62C02B15-CCA7-4985-AFDF-B32B5C2DF621,54000024199,0.68
9B3F1AD3-C6B5-4A2C-8DB5-1229F3FDF40E,Super Extra Chunky Peanut Butter,9099EDBB-AF8C-4096-B7F0-ACE7C0C5A353,412DF1C5-D20C-4AC4-BF77-61A6DC126D64,16763259768,3.62
48AC489C-01B7-4C5A-A31B-1257D193A88C,Nationeel Lemon Cookies,DA5E0D77-0593-4914-A7F4-922AE5A57696,1DFD4EA0-FAC9-4895-979B-CF863F6AA83F,17138972878,2.26
09F0FC3B-D853-4F29-839A-125ED3F286A6,Cutting Edge Roasted Chicken,98F3415C-3282-451A-AC40-B056E01047C2,CD63DB0C-FFE6-4167-93FD-AB68AEEB474F,82447769045,1.99
234348F7-E34A-45A4-8B36-1342AB684E9D,Skinner Apple Drink,5AC800C7-DEE9-40AC-8A8A-60734B87DDEF,97AC81E3-51CD-4001-9880-1585386DD1ED,17648249268,0.67
4D91D3AE-93B3-4F7F-8418-134A490A925E,Colossal Spaghetti,EF2E5421-6D19-4F1D-8263-D025CF4CA095,971CA757-FC05-4D0F-B3CE-A421682F221A,45503966212,3.37
E2A2D009-D51F-4989-AC9E-13DD1B5E8F1D,High Quality Paper Towels,C1432665-5184-43DF-B2CB-2C81D2BAA616,84CB2658-5A62-461A-903D-3B6E547106BC,95024550557,2.53
6799F289-AFE9-4DCB-AAE8-13E2746358D7,Red Wing Bees Wax Candles,8B5D1FCA-7B76-48DD-8312-A8C2085ADE88,9CA0D3C9-335C-44AA-9905-E05BF029A6F4,66812840104,1.74
B28B297D-6F7E-491D-8773-14151DD8CF82,National Egg Substitute,A1966968-C519-4631-B3A1-9191120F0E88,24FE483E-F204-449F-8E61-15672E40CAF7,53673009276,3.74
67EAE2D8-11CA-4986-8761-141FCAB43945,Horatio No Salt Popcorn,6CCC4361-D5AD-4FF1-B3EB-637BF4193421,4BB2E4FF-AAFD-48FD-B611-35E6F5457C0B,75095286965,3.82
B8D4BAC7-8042-46B9-A339-1429B93B6547,Carrington Ice Cream,DB2CF2F8-EBFE-449E-A548-C2CCA018DDC5,B3848550-3B68-4009-AD4E-3C8652D18876,84529367089,2.65
DD1D4DBA-A09B-4D82-A678-143592D8E725,Landslide Apple Preserves,F388BDA3-7C99-479C-B620-927839867779,99922138-D5CD-44B0-A056-1B146EB3C162,86611844897,1.39
169C8241-C5A1-4A21-A771-144FF7662671,BBB Best Strawberry Preserves,A418BB87-4A55-445F-8CBC-D05FE8E5F5F3,99922138-D5CD-44B0-A056-1B146EB3C162,32069382071,2.8
D15B3432-0B85-4AFD-80CC-14589B1CAFF1,CDR Apple Jam,946B9E6E-CBCC-4BE2-8E67-271D74619F8A,A1C0D869-DD9F-4839-BD70-423210C14CFC,37740505337,2.54
3596D156-BAD1-4E74-8B98-14816A7546DA,Ebony Asparagus,7370940C-1BD1-4031-A4E9-2C08ED81CB8B,77B1E0D0-44C3-4B31-AC92-99CA064634D9,59187116026,0.96
EFECE2C7-3175-48AA-B14A-14E8341D5574,Robust Monthly Sports Magazine,DC2B4C23-8A83-4C40-891F-3080490C2EEF,806DDA38-A1B1-4C98-B6F7-0FBAFF619ADE,11003258824,2.47
C6C4FAC8-7631-4222-BBBD-150983584678,Hermanos Mushrooms,FAAB8B39-61BE-43F5-987D-BA129F90B315,77B1E0D0-44C3-4B31-AC92-99CA064634D9,65946390032,1.74
191E7929-D40C-458C-8410-151269B3D9C4,Horatio Low Fat BBQ Chips,6CCC4361-D5AD-4FF1-B3EB-637BF4193421,E4401E63-A59A-48D5-BCAA-6130F7C807DF,41727555394,1.32
A6B3955A-F69F-40AD-8DC7-151A70B5A4E0,BBB Best Extra Chunky Peanut Butter,A418BB87-4A55-445F-8CBC-D05FE8E5F5F3,412DF1C5-D20C-4AC4-BF77-61A6DC126D64,35550599694,2.78
952C05FB-A392-46FC-8D83-151C1A5537D2,Tip Top Scallops,BD45018C-BEFC-46BD-8007-71CAF6469433,4EEB9ABD-CE5C-4F30-A1A3-85632B01D23B,83776288628,3.6
8E7E4C48-A45D-4529-9415-154D01BD4054,Landslide Strawberry Jam,F388BDA3-7C99-479C-B620-927839867779,A1C0D869-DD9F-4839-BD70-423210C14CFC,98875805735,1.16
